age,income,risk_status,loan_int_rate,family_size,education,cc_expense,lifestyle_expense,credit_score,total_expense,savings,budget_status
29,99000,0,11.11,3,3,3.2,1027,393.0,1065.4,97934.6,Average
34,105000,0,9.63,4,1,2.6,46,801.0,77.2,104922.8,Good
35,108000,0,10.99,4,2,0.8,324,435.0,333.6,107666.4,Average
29,52000,0,15.65,1,1,0.5,656,560.0,662.0,51338.0,Average
27,52000,0,7.29,4,1,0.5,1529,372.0,1535.0,50465.0,Average
28,112200,0,11.66,4,1,1.8,78,667.0,99.6,112100.4,Average
32,108000,1,16.29,4,3,4.4,1006,659.0,1058.8,106941.2,Bad
30,108000,1,14.42,4,1,4.9,273,664.0,331.8,107668.2,Bad
30,52000,0,9.63,1,2,1.8,62,706.0,83.6,51916.4,Good
31,123000,0,8.49,3,3,2.0,52,814.0,76.0,122924.0,Good
35,125000,0,13.06,2,1,1.8,1435,379.0,1456.6,123543.4,Average
29,52000,0,10.36,2,2,0.8,13,558.0,22.6,51977.4,Average
35,218000,1,14.11,1,3,2.8,48,610.0,81.6,217918.4,Bad
35,52000,0,9.99,3,3,0.9,497,561.0,507.8,51492.2,Average
27,52000,0,12.98,1,2,2.0,129,636.0,153.0,51847.0,Average
27,32200,1,16.45,4,2,2.1,45,665.0,70.2,32129.8,Bad
32,49000,0,9.91,2,3,1.6,61,762.0,80.2,48919.8,Good
30,54000,0,10.0,2,2,0.3,92,377.0,95.6,53904.4,Average
32,52000,0,6.91,2,1,1.9,1738,393.0,1760.8,50239.2,Average
29,54380,0,10.75,4,1,2.9,1461,369.0,1495.8,52884.2,Average
29,46000,1,11.86,1,1,2.4,16,429.0,44.8,45955.2,Bad
28,61000,0,13.61,3,2,0.8,99,469.0,108.6,60891.4,Average
31,83000,0,10.65,4,1,1.5,37,424.0,55.0,82945.0,Average
29,52000,0,13.23,3,3,3.4,414,464.0,454.8,51545.2,Average
31,52000,0,7.88,1,3,5.9,1471,809.0,1541.8,50458.2,Good
27,52000,0,7.14,3,2,6.3,458,810.0,533.6,51466.4,Good
32,38000,0,5.79,3,1,2.2,106,779.0,132.4,37867.6,Good
28,52000,0,7.88,3,3,1.7,1453,633.0,1473.4,50526.6,Average
27,16800,1,11.99,4,3,6.33,148,848.0,223.96,16576.04,Bad
32,52000,0,14.35,1,2,1.0,231,793.0,243.0,51757.0,Good
33,52000,0,13.85,4,1,0.7,1507,318.0,1515.4,50484.6,Average
27,20000,1,15.65,2,3,0.8,1245,636.0,1254.6,18745.4,Bad
33,21000,1,7.66,4,3,0.7,396,339.0,404.4,20595.6,Bad
33,21600,0,10.99,3,3,0.7,401,616.0,409.4,21190.6,Average
27,21840,1,16.35,1,2,1.6,71,492.0,90.2,21749.8,Bad
30,23000,0,14.72,4,3,2.1,766,615.0,791.2,22208.8,Average
35,23000,0,8.63,1,3,0.8,28,813.0,37.6,22962.4,Good
29,26004,0,11.91,4,1,2.8,180,747.0,213.6,25790.4,Good
29,26400,0,10.38,3,1,7.0,61,596.0,145.0,26255.0,Average
33,30000,0,8.49,4,2,1.3,65,459.0,80.6,29919.4,Average
30,52000,0,14.96,4,2,1.1,126,667.0,139.2,51860.8,Average
34,52000,0,11.14,4,1,2.2,78,670.0,104.4,51895.6,Average
27,29000,1,14.11,2,1,0.1,38,614.0,39.2,28960.8,Bad
30,30000,1,15.65,1,1,6.3,72,768.0,147.6,29852.4,Bad
29,37000,0,10.99,1,1,7.2,99,827.0,185.4,36814.6,Good
30,38000,0,7.14,4,1,1.9,43,624.0,65.8,37934.2,Average
34,38400,0,9.91,3,2,1.5,1305,416.0,1323.0,37077.0,Average
27,46000,1,12.53,1,3,6.7,990,456.0,1070.4,44929.6,Bad
28,52000,0,9.32,1,3,0.3,61,826.0,64.6,51935.4,Good
31,52000,0,12.21,3,1,2.0,54,357.0,78.0,51922.0,Average
28,39520,0,11.89,2,2,4.1,506,414.0,555.2,38964.8,Average
27,39996,0,9.63,1,3,1.5,162,793.0,180.0,39816.0,Good
30,52000,0,13.79,4,3,0.6,1182,380.0,1189.2,50810.8,Average
28,40000,0,10.74,2,1,2.0,48,375.0,72.0,39928.0,Average
27,46000,1,9.32,4,3,8.1,1374,724.0,1471.2,44528.8,Bad
27,52000,0,11.89,3,2,2.9,1615,808.0,1649.8,50350.2,Good
33,41000,0,7.51,1,3,4.4,1428,675.0,1480.8,39519.2,Average
31,52000,0,10.71,2,2,2.2,53,580.0,79.4,51920.6,Average
30,52000,0,12.49,1,3,2.67,76,561.0,108.03999999999999,51891.96,Average
30,52000,0,10.91,1,2,2.1,46,449.0,71.2,51928.8,Average
27,52000,0,7.75,2,1,1.0,557,538.0,569.0,51431.0,Average
31,42500,0,7.29,4,1,0.3,152,773.0,155.6,42344.4,Good
34,36500,1,15.65,2,2,1.6,55,607.0,74.2,36425.8,Bad
27,45000,0,10.99,1,3,1.1,730,589.0,743.2,44256.8,Average
28,52260,0,7.51,4,1,0.2,20,394.0,22.4,52237.6,Average
29,50000,0,15.96,3,3,0.7,161,316.0,169.4,49830.6,Average
32,50000,0,16.32,4,3,0.8,18,842.0,27.6,49972.4,Good
31,50000,0,9.38,1,3,0.4,78,532.0,82.8,49917.2,Average
32,52500,0,12.99,1,3,3.9,398,704.0,444.8,52055.2,Good
33,56000,0,6.76,2,1,2.7,75,405.0,107.4,55892.6,Average
32,52500,0,6.92,1,3,2.3,48,799.0,75.6,52424.4,Good
33,54000,1,14.96,2,1,0.2,1956,664.0,1958.4,52041.6,Bad
29,46500,1,12.99,3,1,0.1,28,838.0,29.2,46470.8,Bad
28,52524,0,9.32,4,2,0.2,37,765.0,39.4,52484.6,Good
27,63360,0,9.99,2,2,0.9,218,325.0,228.8,63131.2,Average
28,59000,1,16.35,1,1,1.8,127,496.0,148.6,58851.4,Bad
33,67000,0,7.74,2,1,4.0,854,510.0,902.0,66098.0,Average
30,67275,0,8.94,1,1,1.9,53,675.0,75.8,67199.2,Average
27,68000,0,7.51,3,1,0.9,1173,318.0,1183.8,66816.2,Average
27,69476,0,6.17,4,3,7.2,17,827.0,103.4,69372.6,Good
27,52656,0,10.99,4,1,2.0,770,695.0,794.0,51862.0,Average
27,52680,0,14.54,4,3,4.67,1515,646.0,1571.04,51108.96,Average
28,52692,0,11.89,1,1,1.7,63,667.0,83.4,52608.6,Average
29,75000,0,10.74,1,1,1.9,316,829.0,338.8,74661.2,Good
29,52800,0,16.29,3,2,0.3,25,719.0,28.6,52771.4,Good
32,52800,0,7.51,1,3,0.7,56,810.0,64.4,52735.6,Good
29,52800,0,14.79,4,3,1.5,55,801.0,73.0,52727.0,Good
30,52800,0,5.99,1,3,0.5,1335,306.0,1341.0,51459.0,Average
29,115000,0,10.65,4,1,2.2,165,633.0,191.4,114808.6,Average
29,123000,0,10.99,3,1,2.3,1313,700.0,1340.6,121659.4,Average
29,32000,1,16.07,1,3,3.0,76,394.0,112.0,31888.0,Bad
31,52800,0,10.36,2,3,0.3,1923,709.0,1926.6,50873.4,Good
29,29500,0,7.9,1,2,1.0,32,842.0,44.0,29456.0,Good
27,42000,0,7.88,4,2,3.2,265,609.0,303.4,41696.6,Average
27,30000,1,13.49,3,2,2.5,38,464.0,68.0,29932.0,Bad
27,46800,1,15.7,1,2,2.5,63,680.0,93.0,46707.0,Bad
31,26000,0,10.99,4,1,0.3,195,539.0,198.6,25801.4,Average
28,52828,0,7.29,1,3,0.1,62,609.0,63.2,52764.8,Average
29,52833,0,6.62,4,1,1.6,65,408.0,84.2,52748.8,Average
29,30000,1,15.33,2,1,0.5,45,675.0,51.0,29949.0,Bad
31,30000,1,16.49,2,3,1.0,8,445.0,20.0,29980.0,Bad
28,53000,0,12.42,4,2,2.2,67,403.0,93.4,52906.6,Average
35,53000,0,15.27,2,2,2.7,274,846.0,306.4,52693.6,Good
31,39000,0,13.79,1,1,4.9,335,545.0,393.8,38606.2,Average
27,40200,0,11.14,3,1,2.6,63,372.0,94.2,40105.8,Average
27,50100,0,8.0,2,3,7.5,324,711.0,414.0,49686.0,Good
28,53000,0,7.9,2,3,1.9,31,399.0,53.8,52946.2,Average
31,53000,0,10.99,2,3,1.0,1910,639.0,1922.0,51078.0,Average
34,53000,0,7.9,1,3,0.7,69,424.0,77.4,52922.6,Average
30,53000,0,6.03,1,3,8.8,1226,789.0,1331.6,51668.4,Good
31,53000,0,7.9,2,3,3.7,23,606.0,67.4,52932.6,Average
31,53000,0,15.23,2,2,2.67,1092,762.0,1124.04,51875.96,Good
35,130000,0,17.93,1,3,0.4,11,384.0,15.8,129984.2,Average
33,24947,1,12.69,1,2,0.2,367,565.0,369.4,24577.6,Bad
31,51000,0,10.38,2,2,2.2,902,546.0,928.4,50071.6,Average
31,53000,0,10.37,2,1,1.0,332,442.0,344.0,52656.0,Average
28,47000,1,8.88,4,2,0.6,56,747.0,63.2,46936.8,Bad
33,53000,0,5.79,2,1,1.8,849,796.0,870.6,52129.4,Good
33,25700,0,10.99,4,1,4.7,32,762.0,88.4,25611.6,Good
31,47000,1,14.84,4,3,1.5,49,400.0,67.0,46933.0,Bad
32,28600,0,10.37,2,3,0.1,145,547.0,146.2,28453.8,Average
33,53000,0,13.49,2,2,1.3,1213,530.0,1228.6,51771.4,Average
29,53000,0,13.11,2,2,2.0,22,558.0,46.0,52954.0,Average
27,53000,0,13.11,4,1,3.8,359,691.0,404.6,52595.4,Average
30,20000,1,12.84,2,3,2.33,574,636.0,601.96,19398.04,Bad
32,22704,0,10.99,1,1,0.3,27,516.0,30.6,22673.4,Average
34,53000,0,8.94,1,1,0.3,1617,388.0,1620.6,51379.4,Average
27,53000,0,10.99,1,3,2.6,20,337.0,51.2,52948.8,Average
27,47000,1,14.96,3,1,2.9,62,846.0,96.8,46903.2,Bad
27,47000,1,10.99,1,2,1.0,36,772.0,48.0,46952.0,Bad
32,39270,0,12.99,1,2,0.4,1338,558.0,1342.8,37927.2,Average
34,47818,0,6.92,1,1,0.7,149,589.0,157.4,47660.6,Average
31,50000,0,19.29,1,1,1.0,48,391.0,60.0,49940.0,Average
32,53000,0,12.84,3,1,2.0,59,408.0,83.0,52917.0,Average
33,45000,1,11.22,3,1,1.3,1631,442.0,1646.6,43353.4,Bad
29,53000,0,8.0,4,1,1.4,377,303.0,393.8,52606.2,Average
31,53000,0,11.03,3,3,4.5,22,538.0,76.0,52924.0,Average
28,53004,0,12.98,3,1,2.1,1001,621.0,1026.2,51977.8,Average
28,47004,1,13.61,1,1,1.7,156,506.0,176.4,46827.6,Bad
27,53004,0,11.86,2,2,2.0,112,718.0,136.0,52868.0,Good
29,53004,0,9.63,2,1,1.4,112,550.0,128.8,52875.2,Average
28,57000,0,10.65,1,1,1.4,272,676.0,288.8,56711.2,Average
32,53100,0,11.26,1,2,2.8,191,407.0,224.6,52875.4,Average
29,53200,0,13.49,4,2,3.2,1141,414.0,1179.4,52020.6,Average
32,53200,0,10.99,3,3,0.3,834,520.0,837.6,52362.4,Average
30,53208,0,10.99,3,2,1.2,1323,543.0,1337.4,51870.6,Average
35,30000,0,5.42,3,3,1.0,73,672.0,85.0,29915.0,Average
31,53329,0,5.99,1,3,1.3,916,745.0,931.6,52397.4,Good
29,53360,0,7.88,3,1,4.5,67,320.0,121.0,53239.0,Average
27,53400,0,9.99,1,1,0.6,13,335.0,20.2,53379.8,Average
32,53408,0,10.99,2,1,2.2,1870,703.0,1896.4,51511.6,Good
35,53500,0,9.91,4,1,1.5,573,602.0,591.0,52909.0,Average
29,53500,0,13.49,3,1,0.7,971,614.0,979.4,52520.6,Average
29,18000,1,10.37,3,3,2.5,1319,727.0,1349.0,16651.0,Bad
27,47500,1,7.88,2,2,1.1,1650,469.0,1663.2,45836.8,Bad
35,53500,0,12.53,4,1,0.1,182,456.0,183.2,53316.8,Average
34,53549,0,6.99,2,2,0.8,22,393.0,31.6,53517.4,Average
29,53590,0,11.14,4,1,0.3,1226,746.0,1229.6,52360.4,Good
29,30000,0,12.87,1,1,6.5,1097,700.0,1175.0,28825.0,Average
28,53796,0,9.91,1,3,0.1,450,329.0,451.2,53344.8,Average
28,31800,1,16.82,1,1,1.5,86,822.0,104.0,31696.0,Bad
30,53979,0,10.08,3,3,2.4,1073,350.0,1101.8,52877.2,Average
29,31836,1,14.96,1,3,2.67,1598,622.0,1630.04,30205.96,Bad
32,54000,0,15.27,4,1,0.1,75,686.0,76.2,53923.8,Average
27,54000,0,10.99,1,3,5.6,66,731.0,133.2,53866.8,Good
29,34000,0,6.0,1,2,3.1,16,788.0,53.2,33946.8,Good
27,54000,0,14.27,1,1,0.2,125,524.0,127.4,53872.6,Average
29,54000,0,13.49,2,1,0.5,91,423.0,97.0,53903.0,Average
33,48000,1,12.42,1,3,1.0,860,768.0,872.0,47128.0,Bad
27,54000,0,6.62,2,2,0.7,859,684.0,867.4,53132.6,Average
27,35000,0,7.74,1,2,1.1,397,438.0,410.2,34589.8,Average
30,36000,0,10.59,3,3,1.4,34,330.0,50.8,35949.2,Average
30,54000,0,10.99,1,1,1.8,393,659.0,414.6,53585.4,Average
30,54000,0,10.65,2,1,6.7,1600,825.0,1680.4,52319.6,Good
34,37000,0,13.61,2,3,7.4,68,432.0,156.8,36843.2,Average
30,54000,0,7.9,3,2,3.3,523,714.0,562.6,53437.4,Good
28,48000,1,15.27,2,3,0.8,506,504.0,515.6,47484.4,Bad
34,54000,0,7.9,4,1,6.5,114,335.0,192.0,53808.0,Average
34,32000,1,15.62,3,3,0.7,945,834.0,953.4,31046.6,Bad
30,54000,0,10.99,2,1,0.5,410,753.0,416.0,53584.0,Good
28,42000,0,5.79,4,2,1.1,62,317.0,75.2,41924.8,Average
33,54000,0,8.9,3,1,0.1,611,386.0,612.2,53387.8,Average
34,43000,0,9.63,4,1,1.9,1187,317.0,1209.8,41790.2,Average
32,54000,0,6.03,3,3,3.4,180,713.0,220.8,53779.2,Good
30,54000,0,6.03,3,3,5.1,518,586.0,579.2,53420.8,Average
35,54000,0,6.62,1,1,1.5,54,762.0,72.0,53928.0,Good
32,41000,1,15.65,4,2,0.7,47,374.0,55.4,40944.6,Bad
33,54000,0,15.23,4,2,0.1,813,573.0,814.2,53185.8,Average
27,54000,0,10.99,2,2,1.8,1293,619.0,1314.6,52685.4,Average
32,50000,0,10.99,3,2,1.67,1440,468.0,1460.04,48539.96,Average
30,50000,0,11.71,1,1,2.9,157,426.0,191.8,49808.2,Average
28,54000,0,7.49,1,1,2.2,1234,447.0,1260.4,52739.6,Average
32,50000,0,13.35,1,1,1.1,80,694.0,93.2,49906.8,Average
33,54000,0,9.99,1,1,0.3,129,715.0,132.6,53867.4,Good
27,50000,0,13.23,3,3,6.33,62,579.0,137.96,49862.04,Average
29,54000,0,11.99,1,1,0.9,183,801.0,193.8,53806.2,Good
28,56000,0,7.29,2,1,0.1,641,335.0,642.2,55357.8,Average
34,56000,0,10.99,1,1,0.7,246,779.0,254.4,55745.6,Good
32,57192,0,8.0,1,1,7.8,535,682.0,628.6,56563.4,Average
34,54000,0,5.99,4,3,1.4,17,469.0,33.8,53966.2,Average
33,58000,0,7.51,3,1,2.8,289,318.0,322.6,57677.4,Average
32,54000,0,10.99,4,2,1.3,277,672.0,292.6,53707.4,Average
27,58500,0,12.53,1,3,0.8,1655,400.0,1664.6,56835.4,Average
29,54000,0,16.89,4,1,0.7,55,316.0,63.4,53936.6,Average
32,54000,0,7.66,3,1,1.3,928,632.0,943.6,53056.4,Average
31,54000,0,7.66,2,3,2.4,54,677.0,82.8,53917.2,Average
28,64775,1,12.87,2,3,6.6,78,782.0,157.2,64617.8,Bad
33,66000,1,14.96,2,1,1.9,976,305.0,998.8,65001.2,Bad
35,69000,1,16.77,4,3,1.6,1307,832.0,1326.2,67673.8,Bad
29,75000,0,7.49,4,3,0.6,17,560.0,24.2,74975.8,Average
32,54000,0,7.66,4,3,0.7,156,515.0,164.4,53835.6,Average
32,54000,0,10.99,2,2,1.4,66,664.0,82.8,53917.2,Average
32,80000,0,10.99,3,3,0.4,133,830.0,137.8,79862.2,Good
34,54000,0,7.29,4,1,1.5,152,701.0,170.0,53830.0,Good
32,80000,0,7.88,2,1,1.0,72,470.0,84.0,79916.0,Average
28,87000,0,10.39,1,2,2.9,231,683.0,265.8,86734.2,Average
30,90000,0,6.62,3,3,5.6,62,514.0,129.2,89870.8,Average
28,54000,0,9.99,1,2,2.8,1062,848.0,1095.6,52904.4,Good
34,90000,0,10.99,3,2,2.4,1053,334.0,1081.8,88918.2,Average
32,95000,0,11.54,1,1,2.6,51,365.0,82.2,94917.8,Average
29,96000,0,11.49,1,2,2.0,62,310.0,86.0,95914.0,Average
32,54000,0,5.79,4,3,1.0,1482,595.0,1494.0,52506.0,Average
28,54000,0,6.54,1,3,1.3,1691,552.0,1706.6,52293.4,Average
28,54000,0,9.99,3,1,0.8,1833,325.0,1842.6,52157.4,Average
31,48000,1,10.36,2,3,0.8,868,727.0,877.6,47122.4,Bad
31,54000,0,7.14,1,3,0.1,27,632.0,28.2,53971.8,Average
30,54000,0,14.72,3,1,1.7,18,380.0,38.4,53961.6,Average
28,54000,0,7.88,2,2,4.1,17,770.0,66.19999999999999,53933.8,Good
32,54000,0,7.88,4,3,0.4,13,660.0,17.8,53982.2,Average
28,54000,0,7.51,1,3,2.7,1525,355.0,1557.4,52442.6,Average
34,54000,0,6.39,1,1,3.4,795,830.0,835.8,53164.2,Good
27,54000,0,7.14,4,3,0.2,315,849.0,317.4,53682.6,Good
27,27000,0,9.99,3,1,3.8,91,343.0,136.6,26863.4,Average
31,48000,1,7.14,1,1,2.1,1572,681.0,1597.2,46402.8,Bad
30,39500,0,7.88,2,1,0.0,50,800.0,50.0,39450.0,Good
30,54000,0,7.88,3,1,0.9,65,475.0,75.8,53924.2,Average
28,54000,0,11.36,2,1,0.1,825,524.0,826.2,53173.8,Average
32,43000,0,9.91,2,1,0.8,63,648.0,72.6,42927.4,Average
29,54000,0,7.14,4,3,0.8,1617,544.0,1626.6,52373.4,Average
34,54000,0,10.62,1,1,5.0,802,793.0,862.0,53138.0,Good
35,25200,1,15.68,3,1,7.9,570,778.0,664.8,24535.2,Bad
33,54000,0,13.22,3,3,0.2,410,354.0,412.4,53587.6,Average
27,54000,0,12.18,1,2,0.8,1033,785.0,1042.6,52957.4,Good
29,26280,0,10.99,2,2,2.67,1115,435.0,1147.04,25132.96,Average
28,54000,0,8.59,1,1,1.3,44,774.0,59.6,53940.4,Good
29,27000,0,13.72,2,1,0.7,64,336.0,72.4,26927.6,Average
32,27600,0,6.54,1,1,0.8,660,667.0,669.6,26930.4,Average
32,54000,0,7.74,4,1,1.9,653,672.0,675.8,53324.2,Average
27,27720,0,10.95,4,2,2.1,1722,302.0,1747.2,25972.8,Average
30,28000,0,13.22,4,3,3.7,32,486.0,76.4,27923.6,Average
30,54000,0,8.0,3,2,1.3,38,402.0,53.6,53946.4,Average
29,54000,0,9.32,1,3,2.1,581,722.0,606.2,53393.8,Good
34,28704,0,9.32,3,1,1.0,1064,824.0,1076.0,27628.0,Good
32,54000,0,12.53,1,1,5.67,984,542.0,1052.04,52947.96,Average
32,28800,0,7.51,1,3,2.2,1483,620.0,1509.4,27290.6,Average
27,29004,0,6.03,1,3,0.7,63,808.0,71.4,28932.6,Good
31,29736,0,6.92,1,2,6.8,201,368.0,282.6,29453.4,Average
27,30000,1,15.62,2,2,1.0,17,517.0,29.0,29971.0,Bad
31,30000,0,11.99,2,1,0.7,1066,610.0,1074.4,28925.6,Average
33,54072,0,6.99,4,3,1.5,485,300.0,503.0,53569.0,Average
34,54072,0,11.89,1,3,2.5,92,790.0,122.0,53950.0,Good
28,54080,0,11.14,3,1,1.1,680,677.0,693.2,53386.8,Average
27,30000,0,10.37,4,1,0.2,968,620.0,970.4,29029.6,Average
29,30000,0,13.35,4,1,1.5,170,529.0,188.0,29812.0,Average
29,54099,0,9.96,4,1,2.0,122,700.0,146.0,53953.0,Average
29,30000,0,12.18,4,2,7.4,341,329.0,429.8,29570.2,Average
27,54120,0,11.36,1,2,0.8,172,425.0,181.6,53938.4,Average
27,54216,0,5.99,2,3,1.0,823,749.0,835.0,53381.0,Good
30,30000,0,10.99,2,1,0.1,985,498.0,986.2,29013.8,Average
27,31200,0,9.88,1,1,0.8,36,822.0,45.6,31154.4,Good
32,32000,1,14.91,3,3,2.6,81,405.0,112.2,31887.8,Bad
29,54500,0,10.99,4,3,0.2,31,315.0,33.4,54466.6,Average
29,54548,0,7.14,4,1,1.4,410,450.0,426.8,54121.2,Average
31,33000,0,8.9,2,1,1.7,902,506.0,922.4,32077.6,Average
30,54600,0,9.99,4,1,0.3,1711,377.0,1714.6,52885.4,Average
27,34000,0,15.96,3,1,2.9,907,815.0,941.8,33058.2,Good
28,35000,0,12.69,4,2,1.4,60,508.0,76.8,34923.2,Average
29,54912,0,12.53,2,3,0.8,264,460.0,273.6,54638.4,Average
29,35000,0,12.68,3,3,2.0,1658,545.0,1682.0,33318.0,Average
29,35000,0,8.88,1,2,0.5,1378,442.0,1384.0,33616.0,Average
35,36000,0,6.91,1,3,2.1,1365,792.0,1390.2,34609.8,Good
32,54996,0,6.92,1,1,1.5,405,486.0,423.0,54573.0,Average
31,36000,0,13.72,4,3,0.2,279,734.0,281.4,35718.6,Good
28,30416,1,14.96,1,3,2.8,10,782.0,43.599999999999994,30372.4,Bad
30,30475,1,10.99,4,3,2.5,1658,664.0,1688.0,28787.0,Bad
27,36500,0,10.78,2,1,1.3,586,522.0,601.6,35898.4,Average
30,48996,1,14.35,1,1,1.2,411,707.0,425.4,48570.6,Bad
27,54996,0,13.98,4,1,1.8,447,530.0,468.6,54527.4,Average
28,37000,0,9.32,2,3,3.4,157,411.0,197.8,36802.2,Average
32,37120,0,13.47,2,2,1.2,343,353.0,357.4,36762.6,Average
28,54996,0,10.99,2,2,0.1,590,416.0,591.2,54404.8,Average
32,37440,0,9.91,1,2,2.2,52,728.0,78.4,37361.6,Good
29,32000,1,14.65,1,1,1.9,1908,633.0,1930.8,30069.2,Bad
27,38000,0,7.66,3,3,1.6,1921,456.0,1940.2,36059.8,Average
27,38400,0,7.51,1,2,2.1,778,639.0,803.2,37596.8,Average
31,39000,0,10.99,1,1,1.8,129,636.0,150.6,38849.4,Average
35,33000,1,7.9,3,2,2.1,63,769.0,88.2,32911.8,Bad
31,48996,1,14.11,1,3,2.67,67,715.0,99.03999999999999,48896.96,Bad
27,54996,0,14.11,4,2,3.9,1263,673.0,1309.8,53686.2,Average
29,39996,0,9.32,3,2,0.4,152,667.0,156.8,39839.2,Average
29,39996,0,12.84,1,1,2.7,683,601.0,715.4,39280.6,Average
28,34000,1,13.49,1,3,6.8,1019,812.0,1100.6,32899.4,Bad
33,55000,0,10.65,4,1,2.4,1853,542.0,1881.8,53118.2,Average
31,40000,0,9.62,2,3,0.5,463,724.0,469.0,39531.0,Good
30,55000,0,10.99,1,3,2.0,29,352.0,53.0,54947.0,Average
29,40000,0,7.14,1,2,1.4,94,467.0,110.8,39889.2,Average
27,55000,0,6.62,2,2,0.3,1086,565.0,1089.6,53910.4,Average
35,40000,0,16.07,2,3,2.4,90,453.0,118.8,39881.2,Average
28,40000,0,8.59,4,2,1.8,1156,745.0,1177.6,38822.4,Good
31,55000,0,12.42,2,1,1.8,601,542.0,622.6,54377.4,Average
28,55000,0,6.62,4,1,0.2,83,586.0,85.4,54914.6,Average
29,55000,0,10.99,2,1,2.0,22,613.0,46.0,54954.0,Average
35,41000,0,13.49,1,1,1.0,622,663.0,634.0,40366.0,Average
30,55000,0,7.9,3,3,2.9,409,767.0,443.8,54556.2,Good
27,41000,0,12.73,3,1,2.1,112,574.0,137.2,40862.8,Average
28,55000,0,7.9,3,2,0.6,2440,569.0,2447.2,52552.8,Average
27,35520,1,14.91,4,2,2.0,1511,745.0,1535.0,33985.0,Bad
29,41779,0,5.79,3,2,1.7,1135,786.0,1155.4,40623.6,Good
27,55000,0,7.9,4,3,0.1,1244,838.0,1245.2,53754.8,Good
27,55000,0,7.51,4,1,1.1,454,649.0,467.2,54532.8,Average
31,42000,0,7.9,4,1,0.3,545,555.0,548.6,41451.4,Average
28,42000,0,11.11,1,3,1.1,191,349.0,204.2,41795.8,Average
33,36000,1,5.79,2,1,0.2,31,513.0,33.4,35966.6,Bad
28,55000,0,16.77,3,2,1.3,91,768.0,106.6,54893.4,Good
28,55000,0,10.99,3,1,1.4,165,435.0,181.8,54818.2,Average
28,55000,0,10.99,2,2,2.2,2257,533.0,2283.4,52716.6,Average
34,55000,0,13.49,3,1,2.67,11,754.0,43.04,54956.96,Good
34,55000,0,13.49,4,1,3.0,222,735.0,258.0,54742.0,Good
27,55000,0,13.49,2,1,1.2,401,527.0,415.4,54584.6,Average
29,55000,0,7.9,1,3,2.2,557,496.0,583.4,54416.6,Average
31,55000,0,7.49,1,3,1.8,793,403.0,814.6,54185.4,Average
28,43000,0,10.99,1,1,0.7,1531,781.0,1539.4,41460.6,Good
29,55000,0,7.49,1,2,0.7,17,417.0,25.4,54974.6,Average
33,43000,0,7.88,4,3,6.4,68,829.0,144.8,42855.2,Good
30,55000,0,10.99,4,3,1.5,606,724.0,624.0,54376.0,Good
28,55000,0,10.99,1,1,0.2,463,795.0,465.4,54534.6,Good
27,44000,0,7.14,2,1,2.33,575,747.0,602.96,43397.04,Good
28,55000,0,7.49,3,1,0.3,67,699.0,70.6,54929.4,Average
34,55000,0,5.42,2,1,0.8,1502,391.0,1511.6,53488.4,Average
27,44400,0,10.0,1,1,0.8,916,534.0,925.6,43474.4,Average
28,49000,1,10.99,2,1,0.8,972,786.0,981.6,48018.4,Bad
30,55000,0,12.99,1,2,0.6,767,326.0,774.2,54225.8,Average
28,55000,0,10.99,2,2,1.3,995,564.0,1010.6,53989.4,Average
35,55000,0,10.59,3,1,0.2,854,316.0,856.4,54143.6,Average
33,55000,0,7.49,2,1,1.5,46,668.0,64.0,54936.0,Average
27,45000,0,7.49,3,1,1.0,1226,817.0,1238.0,43762.0,Good
28,45000,0,13.43,4,1,3.6,1045,573.0,1088.2,43911.8,Average
34,45000,0,11.86,1,1,0.1,75,316.0,76.2,44923.8,Average
33,45000,0,10.38,4,2,1.4,285,346.0,301.8,44698.2,Average
30,55000,0,10.99,1,2,2.7,54,542.0,86.4,54913.6,Average
31,55000,0,7.49,3,1,1.0,106,539.0,118.0,54882.0,Average
27,39000,1,13.79,2,1,2.8,1930,796.0,1963.6,37036.4,Bad
34,46000,0,8.9,4,1,2.2,117,559.0,143.4,45856.6,Average
29,55000,0,10.99,2,1,0.9,44,412.0,54.8,54945.2,Average
27,55000,0,7.49,3,1,0.0,61,781.0,61.0,54939.0,Good
29,40000,1,14.91,1,1,1.2,257,627.0,271.4,39728.6,Bad
32,49000,1,10.99,3,3,2.1,414,333.0,439.2,48560.8,Bad
35,55000,0,8.49,2,1,1.3,25,527.0,40.6,54959.4,Average
29,47000,0,10.36,3,3,0.1,42,402.0,43.2,46956.8,Average
30,49000,1,13.49,3,3,1.6,1323,434.0,1342.2,47657.8,Bad
33,48000,0,11.99,3,1,3.0,1497,771.0,1533.0,46467.0,Good
29,55000,0,10.0,2,3,0.4,1226,428.0,1230.8,53769.2,Average
28,48000,0,11.36,1,3,2.1,1065,659.0,1090.2,46909.8,Average
29,55000,0,6.92,2,2,1.9,1071,670.0,1093.8,53906.2,Average
30,48409,0,10.99,3,3,1.67,62,591.0,82.03999999999999,48326.96,Average
31,49000,0,12.69,1,2,0.4,929,527.0,933.8,48066.2,Average
33,49896,0,10.99,1,3,0.2,48,544.0,50.4,49845.6,Average
30,50000,0,14.65,1,2,0.8,411,691.0,420.6,49579.4,Average
34,55000,0,13.43,1,2,2.0,37,519.0,61.0,54939.0,Average
